,recID,oldRef,newRef,metaData
13386467,84114,84114,84114,"{'record': {'$ref': 'http://localhost:5000/api/literature/84114'}, 'reference': {'publication_info': {'page_start': '474', 'journal_title': 'Nucl.Phys.B', 'year': 1973, 'journal_volume': '55', 'artid': '474'}, 'label': '1', 'authors': [{'full_name': 'Anisovich, V.V.'}, {'full_name': 'Shekhter, V.M.'}]}, 'recid': 84114, 'curated_relation': False}"
13387180,85234,85234,85234,"{'record': {'$ref': 'http://localhost:5000/api/literature/85234'}, 'reference': {'publication_info': {'page_start': '427', 'journal_title': 'Annals Phys.', 'journal_volume': '83', 'artid': '427'}}, 'recid': 85234, 'curated_relation': False}"
13392068,88543,88543,88543,"{'record': {'$ref': 'http://localhost:5000/api/literature/88543'}, 'reference': {'publication_info': {'page_start': '741', 'journal_title': 'Phys.Rev.C', 'journal_volume': '6', 'artid': '741'}}, 'recid': 88543, 'curated_relation': False}"
13392136,88555,88555,88555,"{'record': {'$ref': 'http://localhost:5000/api/literature/88555'}, 'reference': {'publication_info': {'page_start': '1065', 'journal_title': 'Phys.Rev.C', 'journal_volume': '8', 'artid': '1065'}}, 'recid': 88555, 'curated_relation': False}"
13403517,1079212,1079212,1079212,"{'record': {'$ref': 'http://localhost:5000/api/literature/1079212'}, 'reference': {'arxiv_eprint': '1111.6733', 'misc': ['see also data sets for'], 'label': '19', 'urls': [{'value': 'http://www.lattice.itep.ru/img/QCDvacuum.gif'}]}, 'recid': 1079212, 'curated_relation': False}"
13418920,1085398,1085398,1085398,"{'record': {'$ref': 'http://localhost:5000/api/literature/1085398'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2011, 'journal_volume': '84', 'artid': '123009'}, 'misc': ['ANISOTROPIC POWER-LAW INFLATION FOR THE 123009-13'], 'label': '10'}, 'recid': 1085398, 'curated_relation': False}"
13419000,1085398,1085398,1085398,"{'record': {'$ref': 'http://localhost:5000/api/literature/1085398'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2011, 'journal_volume': '84', 'artid': '123009'}, 'misc': ['123009-14'], 'label': '77', 'authors': [{'full_name': 'Q., Tuan, Do.'}, {'full_name': 'Kao, W.F.'}]}, 'recid': 1085398, 'curated_relation': False}"
13419015,1085398,1085398,1085398,"{'record': {'$ref': 'http://localhost:5000/api/literature/1085398'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2011, 'journal_volume': '84', 'artid': '123009'}, 'misc': ['ANISOTROPIC POWER-LAW INFLATION FOR THE 123009-15'], 'label': '91'}, 'recid': 1085398, 'curated_relation': False}"
13429607,1086537,1086537,1086537,"{'record': {'$ref': 'http://localhost:5000/api/literature/1086537'}, 'reference': {'misc': ['See Supplemental Material at for the correlation matrices of the isobar parameters'], 'label': '27', 'dois': ['10.1103/PhysRevD.85.112010'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1086537, 'curated_relation': False}"
13432462,1111638,1111638,1111638,"{'record': {'$ref': 'http://localhost:5000/api/literature/1111638'}, 'reference': {'arxiv_eprint': '1204.4417', 'misc': ['19Sep2012']}, 'recid': 1111638, 'curated_relation': False}"
13432479,1111638,1111638,1111638,"{'record': {'$ref': 'http://localhost:5000/api/literature/1111638'}, 'reference': {'publication_info': {'page_start': '3652', 'journal_title': 'Mon.Not.Roy.Astron.Soc.', 'year': 2012, 'journal_volume': '423', 'artid': '3652'}, 'misc': ['cluster’, published in An error in']}, 'recid': 1111638, 'curated_relation': False}"
13438994,1112144,1112144,1112144,"{'record': {'$ref': 'http://localhost:5000/api/literature/1112144'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2012, 'journal_volume': '86', 'artid': '063517'}, 'label': '31'}, 'recid': 1112144, 'curated_relation': False}"
13464802,392543,392543,392543,"{'record': {'$ref': 'http://localhost:5000/api/literature/392543'}, 'reference': {'arxiv_eprint': 'hep-ph/9502380', 'publication_info': {'page_start': '6562', 'journal_title': 'Phys.Rev.D', 'journal_volume': '52', 'artid': '6562'}}, 'recid': 392543, 'curated_relation': False}"
13490882,250077,250077,250077,"{'record': {'$ref': 'http://localhost:5000/api/literature/250077'}, 'reference': {'publication_info': {'page_start': '2897', 'journal_title': 'Phys.Rev.D', 'journal_volume': '35', 'artid': '2897'}}, 'recid': 250077, 'curated_relation': False}"
13594445,440520,440520,440520,"{'record': {'$ref': 'http://localhost:5000/api/literature/440520'}, 'reference': {'arxiv_eprint': 'hep-ph/9702366', 'publication_info': {'page_start': '5646', 'journal_title': 'Phys.Rev.D', 'journal_volume': '56', 'artid': '5646'}}, 'recid': 440520, 'curated_relation': False}"
13604452,301489,301489,301489,"{'record': {'$ref': 'http://localhost:5000/api/literature/301489'}, 'reference': {'authors': [{'full_name': 'Van Ginneken, A.'}], 'publication_info': {'year': 1990}, 'label': '12', 'report_numbers': ['Fermilab-Pub-90/197']}, 'recid': 301489, 'curated_relation': False}"
13639177,96983,96983,96983,"{'record': {'$ref': 'http://localhost:5000/api/literature/96983'}, 'reference': {'publication_info': {'page_start': '69', 'journal_title': 'Nuovo Cim.A', 'journal_volume': '23', 'artid': '69'}}, 'recid': 96983, 'curated_relation': False}"
13646954,401723,401723,401723,"{'record': {'$ref': 'http://localhost:5000/api/literature/401723'}, 'reference': {'arxiv_eprint': 'nucl-th/9511002', 'publication_info': {'page_start': '21', 'journal_title': 'Phys.Lett.B', 'journal_volume': '367', 'artid': '21'}}, 'recid': 401723, 'curated_relation': False}"
13650537,406313,406313,406313,"{'record': {'$ref': 'http://localhost:5000/api/literature/406313'}, 'reference': {'publication_info': {'page_start': '649', 'journal_title': 'Nucl.Phys.A', 'year': 1995, 'journal_volume': '589', 'page_end': '659'}, 'misc': ['/ 659'], 'label': '15', 'authors': [{'full_name': 'Moalem, A.'}]}, 'recid': 406313, 'curated_relation': False}"
13673323,1117468,1117468,1117468,"{'record': {'$ref': 'http://localhost:5000/api/literature/1117468'}, 'reference': {'arxiv_eprint': '1206.1207', 'misc': ['(2012)'], 'label': '27', 'authors': [{'full_name': 'Elhatisari, S.'}, {'full_name': 'Lee, D.'}]}, 'recid': 1117468, 'curated_relation': False}"
13713962,421969,421969,421969,"{'record': {'$ref': 'http://localhost:5000/api/literature/421969'}, 'reference': {'publication_info': {'page_start': '4098', 'journal_title': 'Phys.Rev.Lett.', 'journal_volume': '76', 'artid': '4098'}}, 'recid': 421969, 'curated_relation': False}"
13724547,443912,443912,443912,"{'record': {'$ref': 'http://localhost:5000/api/literature/443912'}, 'reference': {'authors': [{'full_name': 'Noumi, H.'}], 'publication_info': {'year': 1997}, 'label': '14', 'report_numbers': ['KEK Internal 96-17']}, 'recid': 443912, 'curated_relation': False}"
13752679,83816,83816,83816,"{'record': {'$ref': 'http://localhost:5000/api/literature/83816'}, 'reference': {'publication_info': {'year': 1973}, 'label': '3', 'report_numbers': ['ORNL-4897']}, 'recid': 83816, 'curated_relation': False}"
13760224,93736,93736,93736,"{'record': {'$ref': 'http://localhost:5000/api/literature/93736'}, 'reference': {'publication_info': {'page_start': '157', 'journal_title': 'Annals Phys.', 'journal_volume': '88', 'artid': '157'}}, 'recid': 93736, 'curated_relation': False}"
13801911,498197,498197,498197,"{'record': {'$ref': 'http://localhost:5000/api/literature/498197'}, 'reference': {'arxiv_eprint': 'nucl-th/9904031', 'publication_info': {'journal_title': 'Phys.Rev.C', 'journal_volume': '61', 'artid': '034613'}}, 'recid': 498197, 'curated_relation': False}"
13824140,446457,446457,446457,"{'record': {'$ref': 'http://localhost:5000/api/literature/446457'}, 'reference': {'arxiv_eprint': 'hep-ph/9707481', 'publication_info': {'page_start': '428', 'journal_title': 'Nucl.Phys.B Proc.Suppl.', 'journal_volume': '64', 'artid': '428'}}, 'recid': 446457, 'curated_relation': False}"
13854060,314688,314688,314688,"{'record': {'$ref': 'http://localhost:5000/api/literature/314688'}, 'reference': {'report_numbers': ['FIAN-TD-01-91']}, 'legacy_curated': True, 'recid': 314688, 'curated_relation': False}"
13889591,424463,424463,424463,"{'record': {'$ref': 'http://localhost:5000/api/literature/424463'}, 'reference': {'arxiv_eprint': 'hep-ex/9610006', 'publication_info': {'page_start': '3', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '485', 'artid': '3'}}, 'recid': 424463, 'curated_relation': False}"
13906504,496264,496264,496264,"{'record': {'$ref': 'http://localhost:5000/api/literature/496264'}, 'reference': {'arxiv_eprint': 'quant-ph/9903018', 'publication_info': {'page_start': '3562', 'journal_title': 'Phys.Rev.Lett.', 'journal_volume': '83', 'artid': '3562'}}, 'recid': 496264, 'curated_relation': False}"
13910719,501784,501784,501784,"{'record': {'$ref': 'http://localhost:5000/api/literature/501784'}, 'reference': {'arxiv_eprint': 'gr-qc/9906049', 'publication_info': {'page_start': '1', 'journal_title': 'Apeiron', 'journal_volume': '9N3', 'artid': '1'}}, 'recid': 501784, 'curated_relation': False}"
13948458,426374,426374,426374,"{'record': {'$ref': 'http://localhost:5000/api/literature/426374'}, 'reference': {'arxiv_eprint': 'hep-th/9611203'}, 'recid': 426374, 'curated_relation': False}"
14014250,527548,527548,527548,"{'record': {'$ref': 'http://localhost:5000/api/literature/527548'}, 'reference': {'arxiv_eprint': 'hep-ph/0005196', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '62', 'artid': '095014'}}, 'recid': 527548, 'curated_relation': False}"
14072508,260675,260675,260675,"{'record': {'$ref': 'http://localhost:5000/api/literature/260675'}, 'reference': {'publication_info': {'page_start': '71', 'journal_title': 'Phys.Rev.D', 'journal_volume': '38', 'artid': '71'}}, 'recid': 260675, 'curated_relation': False}"
14110880,377314,377314,377314,"{'record': {'$ref': 'http://localhost:5000/api/literature/377314'}, 'reference': {'arxiv_eprint': 'hep-ph/9409427', 'publication_info': {'page_start': '446', 'journal_title': 'Nucl.Phys.B Proc.Suppl.', 'journal_volume': '39BC', 'artid': '446'}}, 'recid': 377314, 'curated_relation': False}"
14126998,561898,561898,561898,"{'record': {'$ref': 'http://localhost:5000/api/literature/561898'}, 'reference': {'arxiv_eprint': 'hep-ph/0108195'}, 'recid': 561898, 'curated_relation': False}"
14139292,524530,524530,524530,"{'record': {'$ref': 'http://localhost:5000/api/literature/524530'}, 'reference': {'arxiv_eprint': 'hep-ph/0003014', 'publication_info': {'page_start': '257', 'journal_title': 'Phys.Lett.B', 'journal_volume': '480', 'artid': '257'}}, 'recid': 524530, 'curated_relation': False}"
14188870,287321,287321,287321,"{'record': {'$ref': 'http://localhost:5000/api/literature/287321'}, 'reference': {'publication_info': {'page_start': '57', 'journal_title': 'Nucl.Phys.A', 'journal_volume': '495', 'artid': '57'}}, 'recid': 287321, 'curated_relation': False}"
14196423,130464,130464,130464,"{'record': {'$ref': 'http://localhost:5000/api/literature/130464'}, 'reference': {'publication_info': {'page_start': '499', 'journal_title': 'Proc.Roy.Soc.Lond.A', 'journal_volume': 'A353', 'artid': '499'}}, 'recid': 130464, 'curated_relation': False}"
14201365,168225,168225,168225,"{'record': {'$ref': 'http://localhost:5000/api/literature/168225'}, 'reference': {'publication_info': {'page_start': '556', 'journal_title': 'Phys.Rev.Lett.', 'journal_volume': '47', 'artid': '556'}}, 'recid': 168225, 'curated_relation': False}"
14203743,176491,176491,176491,"{'record': {'$ref': 'http://localhost:5000/api/literature/176491'}, 'reference': {'publication_info': {'page_start': '77', 'journal_title': 'Phys.Lett.B', 'journal_volume': '106', 'artid': '77'}}, 'recid': 176491, 'curated_relation': False}"
14231284,405079,405079,405079,"{'record': {'$ref': 'http://localhost:5000/api/literature/405079'}, 'reference': {'publication_info': {'page_start': '2829', 'journal_title': 'Phys.Rev.C', 'journal_volume': '51', 'artid': '2829'}}, 'recid': 405079, 'curated_relation': False}"
14264129,463052,463052,463052,"{'record': {'$ref': 'http://localhost:5000/api/literature/463052'}, 'reference': {'publication_info': {'page_start': '745', 'journal_title': 'Astrophys.J.', 'journal_volume': '483', 'artid': '745'}}, 'recid': 463052, 'curated_relation': False}"
14286530,1316237,1316237,1316237,"{'record': {'$ref': 'http://localhost:5000/api/literature/1316237'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 533  012046 4'], 'label': '17', 'dois': ['10.1088/1742-6596/533/1/012046']}, 'recid': 1316237, 'curated_relation': False}"
14286539,1316239,1316239,1316239,"{'record': {'$ref': 'http://localhost:5000/api/literature/1316239'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 533  012048 4'], 'label': '8', 'dois': ['10.1088/1742-6596/533/1/012048']}, 'recid': 1316239, 'curated_relation': False}"
14286548,1316240,1316240,1316240,"{'record': {'$ref': 'http://localhost:5000/api/literature/1316240'}, 'reference': {'publication_info': {'page_start': '293', 'journal_title': 'Nucl.Phys.A', 'year': 1998, 'journal_volume': '640', 'artid': '293'}, 'misc': ['XX International School on Nuclear Physics, Neutron Physics and Applications (Varna2013) Publishing Journal of Physics: Conference Series 533 (2014) 012049 4'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Petkov, P.'}], 'label': '9', 'dois': ['10.1088/1742-6596/533/1/012049']}, 'recid': 1316240, 'curated_relation': False}"
14287499,1311328,1311328,1311328,"{'record': {'$ref': 'http://localhost:5000/api/literature/1311328'}, 'reference': {'arxiv_eprint': '1408.3959', 'misc': ['I. A. Savin, A. V. Efremov, D. V. Peshekhonov, D. Kovalenko, O. V. Teryaev, O. Y. Shevchenko, A. P. Nagajcev and A. V. Guskov et al., arXiv:1408.3959 [hep-ex].'], 'label': '1'}, 'recid': 1311328, 'curated_relation': False}"
14297039,287356,287356,287356,"{'record': {'$ref': 'http://localhost:5000/api/literature/287356'}, 'reference': {'publication_info': {'page_start': '368', 'journal_title': 'Nucl.Instrum.Meth.A', 'year': 1990, 'journal_volume': '293', 'artid': '368'}, 'label': '6', 'authors': [{'full_name': 'Casalegno, L.'}]}, 'recid': 287356, 'curated_relation': False}"
14304084,289256,289256,289256,"{'record': {'$ref': 'http://localhost:5000/api/literature/289256'}, 'reference': {'publication_info': {'page_start': '699', 'journal_title': 'Phys.Rev.D', 'journal_volume': '41', 'artid': '699'}}, 'recid': 289256, 'curated_relation': False}"
14313748,294028,294028,294028,"{'record': {'$ref': 'http://localhost:5000/api/literature/294028'}, 'reference': {'publication_info': {'page_start': '2891', 'journal_title': 'Phys.Rev.C', 'journal_volume': '40', 'artid': '2891'}}, 'recid': 294028, 'curated_relation': False}"
14353132,420875,420875,420875,"{'record': {'$ref': 'http://localhost:5000/api/literature/420875'}, 'reference': {'arxiv_eprint': 'hep-ph/9607359', 'publication_info': {'page_start': '6775', 'journal_title': 'Phys.Rev.D', 'journal_volume': '55', 'artid': '6775'}}, 'recid': 420875, 'curated_relation': False}"
